status_date_key,customer_id,customer_status,churn_reason,competitor_name
20251130,C1002877,Active,Network Issue,
20251130,C1002878,Active,Price Too High,Jio
20251130,C1002879,Active,Network Issue,Jio
20251130,C1002880,Active,,
20251130,C1002881,Active,,Airtel
20251130,C1002882,Active,Low Usage,Vi
20251130,C1002883,Churned,Low Usage,
20251130,C1002884,Active,Better Competitor Offer,Airtel
20251130,C1002885,Active,Low Usage,Airtel
20251130,C1002886,Active,,Jio
20251130,C1002887,Active,Better Competitor Offer,
20251130,C1002888,Active,Network Issue,Vi
20251130,C1002889,Active,Network Issue,Jio
20251130,C1002890,Active,Better Competitor Offer,Vi
20251130,C1002891,Active,Price Too High,Airtel
20251130,C1002892,Active,,Jio
20251130,C1002893,Active,Better Competitor Offer,Jio
20251130,C1002894,Active,Better Competitor Offer,Vi
20251130,C1002895,Active,Network Issue,Vi
20251130,C1002896,Active,Price Too High,BSNL
20251130,C1002897,Active,Price Too High,Jio
20251130,C1002898,Active,Low Usage,
20251130,C1002899,Active,Price Too High,Airtel
20251130,C1002900,Active,,Jio
20251130,C1002901,Active,Better Competitor Offer,Airtel
20251130,C1002902,Active,Better Competitor Offer,
20251130,C1002903,Active,,Airtel
20251130,C1002904,Active,,
20251130,C1002905,Active,Network Issue,Jio
20251130,C1002906,Active,Low Usage,
20251130,C1002907,Active,Network Issue,Airtel
20251130,C1002908,Active,Price Too High,
20251130,C1002909,Active,Network Issue,
20251130,C1002910,Active,Better Competitor Offer,Vi
20251130,C1002911,Active,Price Too High,Vi
20251130,C1002912,Active,Better Competitor Offer,Jio
20251130,C1002913,Active,Better Competitor Offer,Vi
20251130,C1002914,Active,Better Competitor Offer,Airtel
20251130,C1002915,Active,Price Too High,Airtel
20251130,C1002916,Active,Low Usage,Airtel
20251130,C1002917,Active,Better Competitor Offer,
20251130,C1002918,Active,Price Too High,Jio
20251130,C1002919,Active,,Airtel
20251130,C1002920,Active,Price Too High,Airtel
20251130,C1002921,Active,Better Competitor Offer,
20251130,C1002922,Active,Better Competitor Offer,
20251130,C1002923,Active,Network Issue,Vi
20251130,C1002924,Active,Price Too High,Vi
20251130,C1002925,Active,Low Usage,
20251130,C1002926,Active,Network Issue,Jio
20251130,C1002927,Active,Price Too High,Vi
20251130,C1002928,Active,Better Competitor Offer,Jio
20251130,C1002929,Active,Better Competitor Offer,
20251130,C1002930,Active,Low Usage,Airtel
20251130,C1002931,Active,,Airtel
20251130,C1002932,Active,Price Too High,Airtel
20251130,C1002933,Active,Low Usage,
20251130,C1002934,Active,Low Usage,
20251130,C1002935,Active,Price Too High,Jio
20251130,C1002936,Active,,Vi
20251130,C1002937,Active,,Airtel
20251130,C1002938,Active,Price Too High,Jio
20251130,C1002939,Active,Better Competitor Offer,Airtel
20251130,C1002940,Active,Low Usage,
20251130,C1002941,Active,Price Too High,Airtel
20251130,C1002942,Active,,Jio
20251130,C1002943,Active,Better Competitor Offer,BSNL
20251130,C1002944,Active,Better Competitor Offer,
20251130,C1002945,Active,Network Issue,Airtel
20251130,C1002946,Active,Price Too High,Jio
20251130,C1002947,Active,Price Too High,Vi
20251130,C1002948,Active,Low Usage,Jio
20251130,C1002949,Active,Better Competitor Offer,Airtel
20251130,C1002950,Active,Network Issue,Jio
20251130,C1002951,Active,Price Too High,Airtel
20251130,C1002952,Active,Price Too High,Jio
20251130,C1002953,Active,Low Usage,Vi
20251130,C1002954,Active,Low Usage,Jio
20251130,C1002955,Active,Price Too High,
20251130,C1002956,Active,Network Issue,
20251130,C1002957,Active,Price Too High,Jio
20251130,C1002958,Active,Price Too High,Airtel
20251130,C1002959,Active,Low Usage,Airtel
20251130,C1002960,Active,Network Issue,Airtel
20251130,C1002961,Active,Price Too High,Jio
20251130,C1002962,Active,Better Competitor Offer,Airtel
20251130,C1002963,Active,,Jio
20251130,C1002964,Active,,Jio
20251130,C1002965,Active,,Vi
20251130,C1002966,Active,Low Usage,Airtel
20251130,C1002967,Active,Low Usage,Jio
20251130,C1002968,Active,Low Usage,Jio
20251130,C1002969,Active,,Airtel
20251130,C1002970,Active,,Vi
20251130,C1002971,Active,Price Too High,Jio
20251130,C1002972,Active,Price Too High,Airtel
20251130,C1002973,Active,Price Too High,
20251130,C1002974,Active,Better Competitor Offer,Vi
20251130,C1002975,Active,Low Usage,Airtel
20251130,C1002976,Active,,Airtel
20251130,C1002977,Active,Price Too High,Vi
20251130,C1002978,Active,Price Too High,
20251130,C1002979,Active,,Jio
20251130,C1002980,Active,Network Issue,
20251130,C1002981,Active,Network Issue,Jio
20251130,C1002982,Active,Low Usage,Jio
20251130,C1002983,Active,Network Issue,Vi
20251130,C1002984,Active,Price Too High,Jio
20251130,C1002985,Active,Price Too High,Airtel
20251130,C1002986,Active,Network Issue,Vi
20251130,C1002987,Active,Better Competitor Offer,Airtel
20251130,C1002988,Active,Price Too High,Jio
20251130,C1002989,Active,Price Too High,Airtel
20251130,C1002990,Active,Network Issue,Jio
20251130,C1002991,Active,Low Usage,
20251130,C1002992,Active,Price Too High,BSNL
20251130,C1002993,Active,Price Too High,
20251130,C1002994,Active,Price Too High,
20251130,C1002995,Active,Price Too High,Airtel
20251130,C1002996,Active,Price Too High,
20251130,C1002997,Active,Better Competitor Offer,Vi
20251130,C1002998,Active,,Airtel
20251130,C1002999,Active,,Airtel
20251130,C1003000,Active,Better Competitor Offer,Vi
20251130,C1003001,Active,Network Issue,Vi
20251130,C1003002,Active,Better Competitor Offer,Vi
20251130,C1003003,Active,Network Issue,Airtel
20251130,C1003004,Suspended,Low Usage,Vi
20251130,C1003005,Active,Price Too High,Jio
20251130,C1003006,Active,Low Usage,Vi
20251130,C1003007,Active,,Vi
20251130,C1003008,Active,Price Too High,Airtel
20251130,C1003009,Active,Price Too High,Jio
20251130,C1003010,Active,Better Competitor Offer,Airtel
20251130,C1003011,Active,Network Issue,Jio
20251130,C1003012,Active,,Jio
20251130,C1003013,Active,Price Too High,Airtel
20251130,C1003014,Active,Network Issue,Vi
20251130,C1003015,Active,Low Usage,Jio
20251130,C1003016,Active,Network Issue,Jio
20251130,C1003017,Active,Network Issue,Vi
20251130,C1003018,Active,Better Competitor Offer,Vi
20251130,C1003019,Active,Better Competitor Offer,Jio
20251130,C1003020,Active,Better Competitor Offer,Jio
20251130,C1003021,Churned,Better Competitor Offer,Jio
20251130,C1003022,Active,Network Issue,
20251130,C1003023,Active,Price Too High,Vi
20251130,C1003024,Active,Price Too High,
20251130,C1003025,Active,,Vi
20251130,C1003026,Active,Network Issue,
20251130,C1003027,Active,Price Too High,Airtel
20251130,C1003028,Active,,Vi
20251130,C1003029,Active,,Vi
20251130,C1003030,Active,Low Usage,Jio
20251130,C1003031,Active,Network Issue,Jio
20251130,C1003032,Suspended,Better Competitor Offer,Jio
20251130,C1003033,Active,Price Too High,Airtel
20251130,C1003034,Active,Low Usage,Airtel
20251130,C1003035,Active,Network Issue,Airtel
20251130,C1003036,Active,Network Issue,BSNL
20251130,C1003037,Active,Price Too High,BSNL
20251130,C1003038,Active,Network Issue,
20251130,C1003039,Active,Better Competitor Offer,Vi
20251130,C1003040,Active,Low Usage,Airtel
20251130,C1003041,Active,Low Usage,Airtel
20251130,C1003042,Active,Price Too High,Airtel
20251130,C1003043,Active,,Airtel
20251130,C1003044,Active,Network Issue,Airtel
20251130,C1003045,Active,Price Too High,Jio
20251130,C1003046,Active,Price Too High,Vi
20251130,C1003047,Active,Network Issue,Vi
20251130,C1003048,Active,Network Issue,Airtel
20251130,C1003049,Active,Price Too High,Jio
20251130,C1003050,Active,,Jio
20251130,C1003051,Active,,Airtel
20251130,C1003052,Active,Price Too High,Jio
20251130,C1003053,Active,Network Issue,Vi
20251130,C1003054,Active,Network Issue,
20251130,C1003055,Active,Price Too High,Vi
20251130,C1003056,Active,Network Issue,Vi
20251130,C1003057,Active,Network Issue,Airtel
20251130,C1003058,Active,Better Competitor Offer,Vi
20251130,C1003059,Active,Better Competitor Offer,Vi
20251130,C1003060,Active,Price Too High,BSNL
20251130,C1003061,Active,Low Usage,Vi
20251130,C1003062,Active,Low Usage,Vi
20251130,C1003063,Active,Price Too High,Vi
20251130,C1003064,Churned,Network Issue,Airtel
20251130,C1003065,Active,,Airtel
20251130,C1003066,Active,Better Competitor Offer,Airtel
20251130,C1003067,Active,Network Issue,Jio
20251130,C1003068,Active,Better Competitor Offer,Jio
20251130,C1003069,Active,Price Too High,Vi
20251130,C1003070,Active,Better Competitor Offer,
20251130,C1003071,Active,Price Too High,
20251130,C1003072,Active,Price Too High,Vi
20251130,C1003073,Active,Low Usage,Jio
20251130,C1003074,Active,Better Competitor Offer,
20251130,C1003075,Active,Network Issue,Vi
20251130,C1003076,Active,Network Issue,Jio
20251130,C1003077,Active,Price Too High,BSNL
20251130,C1003078,Active,Price Too High,Airtel
20251130,C1003079,Active,Price Too High,
20251130,C1003080,Active,Better Competitor Offer,Jio
20251130,C1003081,Active,Network Issue,BSNL
20251130,C1003082,Active,Low Usage,Vi
20251130,C1003083,Active,Low Usage,Jio
20251130,C1003084,Active,Network Issue,Vi
20251130,C1003085,Active,Better Competitor Offer,Vi
20251130,C1003086,Active,,Jio
20251130,C1003087,Active,Network Issue,Airtel
20251130,C1003088,Active,,Airtel
20251130,C1003089,Active,Better Competitor Offer,Vi
20251130,C1003090,Active,Better Competitor Offer,Airtel
20251130,C1003091,Active,Network Issue,Vi
20251130,C1003092,Active,Low Usage,Jio
20251130,C1003093,Active,Price Too High,Jio
20251130,C1003094,Active,Low Usage,Vi
20251130,C1003095,Active,Low Usage,Jio
20251130,C1003096,Active,Better Competitor Offer,Airtel
20251130,C1003097,Active,Price Too High,Vi
20251130,C1003098,Active,Network Issue,BSNL
20251130,C1003099,Active,Network Issue,Jio
20251130,C1003100,Active,,Vi
20251130,C1003101,Active,Network Issue,Airtel
20251130,C1003102,Active,Price Too High,Vi
20251130,C1003103,Active,Price Too High,Jio
20251130,C1003104,Active,,Airtel
20251130,C1003105,Active,Price Too High,BSNL
20251130,C1003106,Active,,Jio
20251130,C1003107,Active,Low Usage,BSNL
20251130,C1003108,Active,,Airtel
20251130,C1003109,Active,Network Issue,BSNL
20251130,C1003110,Active,Price Too High,
20251130,C1003111,Active,Network Issue,Jio
20251130,C1003112,Active,Price Too High,Vi
20251130,C1003113,Active,Low Usage,Jio
20251130,C1003114,Active,Network Issue,Jio
20251130,C1003115,Active,Network Issue,Vi
20251130,C1003116,Active,Better Competitor Offer,Jio
20251130,C1003117,Active,Network Issue,Airtel
20251130,C1003118,Active,Price Too High,Vi
20251130,C1003119,Active,Network Issue,Airtel
20251130,C1003120,Active,Better Competitor Offer,Vi
20251130,C1003121,Active,Better Competitor Offer,BSNL
20251130,C1003122,Active,Better Competitor Offer,
20251130,C1003123,Active,Price Too High,Vi
20251130,C1003124,Active,Price Too High,Jio
20251130,C1003125,Active,Low Usage,Airtel
20251130,C1003126,Active,Low Usage,Airtel
20251130,C1003127,Active,Better Competitor Offer,Jio
20251130,C1003128,Active,Better Competitor Offer,Airtel
20251130,C1003129,Active,Network Issue,Jio
20251130,C1003130,Active,,Vi
20251130,C1003131,Active,Low Usage,BSNL
20251130,C1003132,Active,Better Competitor Offer,
20251130,C1003133,Active,,
20251130,C1003134,Active,Network Issue,Jio
20251130,C1003135,Active,Better Competitor Offer,Jio
20251130,C1003136,Active,,Jio
20251130,C1003137,Active,Price Too High,Vi
20251130,C1003138,Active,Network Issue,Jio
20251130,C1003139,Active,Low Usage,
20251130,C1003140,Active,Network Issue,Jio
20251130,C1003141,Active,,Airtel
20251130,C1003142,Active,Network Issue,
20251130,C1003143,Active,Better Competitor Offer,
20251130,C1003144,Active,Price Too High,Airtel
20251130,C1003145,Active,Network Issue,Airtel
20251130,C1003146,Active,,Vi
20251130,C1003147,Active,Low Usage,Airtel
20251130,C1003148,Active,Price Too High,Airtel
20251130,C1003149,Active,Price Too High,Vi
20251130,C1003150,Active,Low Usage,Vi
20251130,C1003151,Active,Low Usage,Airtel
20251130,C1003152,Active,Low Usage,Jio
20251130,C1003153,Active,Better Competitor Offer,Jio
20251130,C1003154,Active,Network Issue,Airtel
20251130,C1003155,Active,,Vi
20251130,C1003156,Active,Low Usage,Vi
20251130,C1003157,Active,Better Competitor Offer,
20251130,C1003158,Active,Better Competitor Offer,BSNL
20251130,C1003159,Active,Better Competitor Offer,Jio
20251130,C1003160,Active,Low Usage,BSNL
20251130,C1003161,Active,Low Usage,Vi
20251130,C1003162,Active,,BSNL
20251130,C1003163,Active,Better Competitor Offer,BSNL
20251130,C1003164,Active,Better Competitor Offer,Airtel
20251130,C1003165,Active,,Jio
20251130,C1003166,Active,Network Issue,Vi
20251130,C1003167,Active,Price Too High,Jio
20251130,C1003168,Active,Better Competitor Offer,Airtel
20251130,C1003169,Active,,Jio
20251130,C1003170,Active,Network Issue,
20251130,C1003171,Active,Network Issue,Airtel
20251130,C1003172,Active,Network Issue,BSNL
20251130,C1003173,Active,Price Too High,
20251130,C1003174,Active,Price Too High,
20251130,C1003175,Active,Better Competitor Offer,Vi
20251130,C1003176,Active,,Airtel
20251130,C1003177,Active,Better Competitor Offer,Airtel
20251130,C1003178,Active,Network Issue,
20251130,C1003179,Active,,Airtel
20251130,C1003180,Active,Better Competitor Offer,Jio
20251130,C1003181,Active,Network Issue,Jio
20251130,C1003182,Active,Price Too High,Airtel
20251130,C1003183,Active,Low Usage,Vi
20251130,C1003184,Active,Low Usage,Jio
20251130,C1003185,Active,Better Competitor Offer,Airtel
20251130,C1003186,Active,Network Issue,Jio
20251130,C1003187,Active,Low Usage,BSNL
20251130,C1003188,Active,Price Too High,Vi
20251130,C1003189,Active,Low Usage,Airtel
20251130,C1003190,Active,Better Competitor Offer,Airtel
20251130,C1003191,Active,Price Too High,Jio
20251130,C1003192,Active,Network Issue,Airtel
20251130,C1003193,Active,Network Issue,
20251130,C1003194,Active,Network Issue,Jio
20251130,C1003195,Active,Network Issue,BSNL
20251130,C1003196,Active,Better Competitor Offer,Jio
20251130,C1003197,,Better Competitor Offer,Airtel
20251130,C1003198,Active,Better Competitor Offer,BSNL
20251130,C1003199,Active,Better Competitor Offer,Airtel
20251130,C1003200,Active,Low Usage,Vi
20251130,C1003201,Active,,Jio
20251130,C1003202,Active,Network Issue,Vi
20251130,C1003203,Active,Better Competitor Offer,BSNL
20251130,C1003204,Active,Network Issue,BSNL
20251130,C1003205,Active,Network Issue,Airtel
20251130,C1003206,Active,Better Competitor Offer,
20251130,C1003207,Active,Price Too High,Vi
20251130,C1003208,Active,Low Usage,BSNL
20251130,C1003209,Active,Price Too High,Jio
20251130,C1003210,Active,Network Issue,Jio
20251130,C1003211,Active,,BSNL
20251130,C1003212,Active,Network Issue,Vi
20251130,C1003213,Active,Network Issue,Vi
20251130,C1003214,Active,Price Too High,Jio
20251130,C1003215,Active,,Airtel
20251130,C1003216,Active,Price Too High,Jio
20251130,C1003217,Active,Better Competitor Offer,Jio
20251130,C1003218,Active,Low Usage,Jio
20251130,C1003219,Active,Better Competitor Offer,
20251130,C1003220,Active,Low Usage,Jio
20251130,C1003221,Active,Price Too High,Jio
20251130,C1003222,Active,,Vi
20251130,C1003223,Active,Low Usage,Vi
20251130,C1003224,Active,Price Too High,Vi
20251130,C1003225,Active,Price Too High,Vi
20251130,C1003226,Active,,Jio
20251130,C1003227,Active,Better Competitor Offer,Airtel
20251130,C1003228,Active,Better Competitor Offer,Jio
20251130,C1003229,Active,Low Usage,Jio
20251130,C1003230,Active,Better Competitor Offer,
20251130,C1003231,Active,Network Issue,Vi
20251130,C1003232,Active,Price Too High,BSNL
20251130,C1003233,Active,Better Competitor Offer,Jio
20251130,C1003234,Active,Network Issue,Airtel
20251130,C1003235,Active,Price Too High,Vi
20251130,C1003236,Active,Low Usage,Jio
20251130,C1003237,Active,Network Issue,BSNL
20251130,C1003238,Active,Network Issue,Jio
20251130,C1003239,Active,Low Usage,Vi
20251130,C1003240,Active,Better Competitor Offer,Vi
20251130,C1003241,Active,Network Issue,BSNL
20251130,C1003242,Active,Low Usage,Airtel
20251130,C1003243,Active,Better Competitor Offer,Jio
20251130,C1003244,Active,Price Too High,BSNL
20251130,C1003245,Active,Price Too High,Jio
20251130,C1003246,Active,Network Issue,Vi
20251130,C1003247,Active,Low Usage,Jio
20251130,C1003248,Active,Better Competitor Offer,
20251130,C1003249,Active,Better Competitor Offer,BSNL
20251130,C1003250,Active,,BSNL
20251130,C1003251,Active,Network Issue,Airtel
20251130,C1003252,Active,Network Issue,Jio
20251130,C1003253,Active,Network Issue,Jio
20251130,C1003254,Active,Network Issue,Airtel
20251130,C1003255,Active,Better Competitor Offer,Jio
20251130,C1003256,Active,Better Competitor Offer,Jio
20251130,C1003257,Active,Network Issue,Jio
20251130,C1003258,Active,Network Issue,Jio
20251130,C1003259,Active,Network Issue,Vi
20251130,C1003260,Active,,Jio
20251130,C1003261,Active,Better Competitor Offer,
20251130,C1003262,Active,Better Competitor Offer,Jio
20251130,C1003263,Active,Price Too High,Airtel
20251130,C1003264,Active,Price Too High,Jio
20251130,C1003265,Active,Network Issue,Vi
20251130,C1003266,Active,,Jio
20251130,C1003267,Active,Low Usage,Jio
20251130,C1003268,Active,Better Competitor Offer,Jio
20251130,C1003269,Churned,Better Competitor Offer,Vi
20251130,C1003270,Active,Better Competitor Offer,Airtel
20251130,C1003271,Active,Price Too High,Airtel
20251130,C1003272,Active,Network Issue,
20251130,C1003273,Active,Better Competitor Offer,Jio
20251130,C1003274,Active,Network Issue,Jio
20251130,C1003275,Active,Network Issue,Airtel
20251130,C1003276,Active,Better Competitor Offer,Jio
20251130,C1003277,Active,,Jio
20251130,C1003278,Active,,Airtel
20251130,C1003279,Active,Network Issue,Vi
20251130,C1003280,Active,Network Issue,Jio
20251130,C1003281,Active,Better Competitor Offer,
20251130,C1003282,Active,Low Usage,Airtel
20251130,C1003283,Active,,
20251130,C1003284,Active,,Airtel
20251130,C1003285,Active,Better Competitor Offer,Vi
20251130,C1003286,Active,Network Issue,BSNL
20251130,C1003287,Active,Network Issue,Airtel
20251130,C1003288,Active,Network Issue,
20251130,C1003289,Active,Better Competitor Offer,Airtel
20251130,C1003290,Active,Network Issue,Airtel
20251130,C1003291,Active,Low Usage,BSNL
20251130,C1003292,Active,Low Usage,Jio
20251130,C1003293,Active,Network Issue,Vi
20251130,C1003294,Active,,Jio
20251130,C1003295,Active,Better Competitor Offer,Vi
20251130,C1003296,Active,,
20251130,C1003297,Active,,Airtel
20251130,C1003298,Active,Network Issue,Airtel
20251130,C1003299,Active,Price Too High,Airtel
20251130,C1003300,Active,Network Issue,Vi
20251130,C1003301,Active,Low Usage,Airtel
20251130,C1003302,Active,Better Competitor Offer,Jio
20251130,C1003303,Active,,Airtel
20251130,C1003304,Active,Network Issue,Airtel
20251130,C1003305,Active,Better Competitor Offer,Airtel
20251130,C1003306,Active,,Vi
20251130,C1003307,Active,Better Competitor Offer,Jio
20251130,C1003308,Active,Network Issue,Airtel
20251130,C1003309,Active,Better Competitor Offer,Jio
20251130,C1003310,Active,Network Issue,Airtel
20251130,C1003311,Active,Network Issue,Airtel
20251130,C1003312,Active,Price Too High,Airtel
20251130,C1003313,Active,Price Too High,Vi
20251130,C1003314,Active,Low Usage,Vi
20251130,C1003315,Active,Price Too High,Jio
20251130,C1003316,Active,Low Usage,
20251130,C1003317,Active,Network Issue,Airtel
20251130,C1003318,Active,Network Issue,Vi
20251130,C1003319,Active,Network Issue,Jio
20251130,C1003320,Active,Network Issue,Vi
20251130,C1003321,Active,Price Too High,Vi
20251130,C1003322,Active,Better Competitor Offer,Jio
20251130,C1003323,Active,,
20251130,C1003324,Active,Price Too High,BSNL
20251130,C1003325,Active,Network Issue,Airtel
20251130,C1003326,Active,Network Issue,Jio
20251130,C1003327,Active,,
20251130,C1003328,Active,Better Competitor Offer,Jio
20251130,C1003329,Active,Low Usage,Jio
20251130,C1003330,Suspended,Network Issue,Vi
20251130,C1003331,Active,Network Issue,Jio
20251130,C1003332,Active,Network Issue,Airtel
20251130,C1003333,Active,,Airtel
20251130,C1003334,Active,Network Issue,Airtel
20251130,C1003335,Active,Better Competitor Offer,Jio
20251130,C1003336,Active,Better Competitor Offer,Vi
20251130,C1003337,Active,Better Competitor Offer,Jio
20251130,C1003338,Active,Network Issue,Vi
20251130,C1003339,Active,Better Competitor Offer,
20251130,C1003340,Active,Network Issue,Airtel
20251130,C1003341,Active,,Vi
20251130,C1003342,Active,Network Issue,Jio
20251130,C1003343,Active,Network Issue,Jio
20251130,C1003344,Active,Price Too High,Jio
20251130,C1003345,Active,Low Usage,Airtel
20251130,C1003346,Active,Price Too High,Jio
20251130,C1003347,Active,Price Too High,Vi
20251130,C1003348,Active,Network Issue,Jio
20251130,C1003349,Active,Network Issue,BSNL
20251130,C1003350,Active,Better Competitor Offer,Vi
20251130,C1003351,Active,Network Issue,Airtel
20251130,C1003352,Active,Better Competitor Offer,
20251130,C1003353,Active,Low Usage,BSNL
20251130,C1003354,Active,,BSNL
20251130,C1003355,Active,Network Issue,Vi
20251130,C1003356,Active,Price Too High,Vi
20251130,C1003357,Active,,Airtel
20251130,C1003358,Active,Low Usage,Airtel
20251130,C1003359,Active,Network Issue,Vi
20251130,C1003360,Active,Better Competitor Offer,Jio
20251130,C1003361,Active,,BSNL
20251130,C1003362,Active,Price Too High,
20251130,C1003363,Suspended,Low Usage,Jio
20251130,C1003364,Active,Price Too High,Jio
20251130,C1003365,Active,Network Issue,Jio
20251130,C1003366,Active,Network Issue,BSNL
20251130,C1003367,Active,Network Issue,Jio
20251130,C1003368,Active,Network Issue,Airtel
20251130,C1003369,Active,,Jio
20251130,C1003370,Active,Better Competitor Offer,Airtel
20251130,C1003371,Active,Low Usage,Vi
20251130,C1003372,Active,Better Competitor Offer,Vi
20251130,C1003373,Active,Price Too High,Airtel
20251130,C1003374,Active,Network Issue,
20251130,C1003375,Active,,Airtel
20251130,C1003376,Active,Better Competitor Offer,
20251130,C1003377,Active,Price Too High,
20251130,C1003378,Active,,Jio
20251130,C1003379,Active,Price Too High,Jio
20251130,C1003380,Active,,Airtel
20251130,C1003381,Active,,Jio
20251130,C1003382,Active,Network Issue,Vi
20251130,C1003383,Active,Network Issue,Vi
20251130,C1003384,Active,,Jio
20251130,C1003385,Active,Price Too High,Vi
20251130,C1003386,Active,Network Issue,Jio
20251130,C1003387,Active,Price Too High,Jio
20251130,C1003388,Active,Better Competitor Offer,Vi
20251130,C1003389,Active,Low Usage,Jio
20251130,C1003390,Active,,Airtel
20251130,C1003391,Suspended,,Vi
20251130,C1003392,Active,,Jio
20251130,C1003393,Active,Network Issue,Jio
20251130,C1003394,Active,Low Usage,Vi
20251130,C1003395,Active,Network Issue,Airtel
20251130,C1003396,Active,Network Issue,Vi
20251130,C1003397,Active,Low Usage,
20251130,C1003398,Active,Price Too High,Jio
20251130,C1003399,Active,,Jio
20251130,C1003400,Active,Network Issue,Vi
20251130,C1003401,Active,Low Usage,BSNL
20251130,C1003402,Active,Network Issue,Airtel
20251130,C1003403,Active,Network Issue,Airtel
20251130,C1003404,Active,Price Too High,Vi
20251130,C1003405,Active,Price Too High,Vi
20251130,C1003406,Active,Price Too High,Airtel
20251130,C1003407,Active,,BSNL
20251130,C1003408,Active,Better Competitor Offer,Jio
20251130,C1003409,Active,Price Too High,Vi
20251130,C1003410,Active,Network Issue,Vi
20251130,C1003411,Active,Price Too High,
20251130,C1003412,Active,Price Too High,
20251130,C1003413,Active,Better Competitor Offer,Airtel
20251130,C1003414,Active,Price Too High,Airtel
20251130,C1003415,Active,Low Usage,Airtel
20251130,C1003416,Active,Network Issue,Vi
20251130,C1003417,Churned,Better Competitor Offer,Jio
20251130,C1003418,Active,Better Competitor Offer,Jio
20251130,C1003419,Active,Network Issue,
20251130,C1003420,Active,Low Usage,Jio
20251130,C1003421,Active,Better Competitor Offer,Jio
20251130,C1003422,Active,Better Competitor Offer,
20251130,C1003423,Active,Price Too High,Jio
20251130,C1003424,Active,,Jio
20251130,C1003425,Active,Better Competitor Offer,
20251130,C1003426,Active,Price Too High,Airtel
20251130,C1003427,Active,Network Issue,Airtel
20251130,C1003428,Active,Network Issue,Vi
20251130,C1003429,Active,Network Issue,
20251130,C1003430,Active,,Jio
20251130,C1003431,Active,Price Too High,Jio
20251130,C1003432,Active,,Vi
20251130,C1003433,Active,Network Issue,Airtel
20251130,C1003434,Active,Price Too High,Jio
20251130,C1003435,Active,,Airtel
20251130,C1003436,Active,Network Issue,
20251130,C1003437,Active,Better Competitor Offer,Jio
20251130,C1003438,Active,,Jio
20251130,C1003439,Active,,Jio
20251130,C1003440,Active,Low Usage,Vi
20251130,C1003441,Active,,Jio
20251130,C1003442,Active,Better Competitor Offer,Airtel
20251130,C1003443,Active,Network Issue,
20251130,C1003444,Active,Low Usage,Jio
20251130,C1003445,Active,,Airtel
20251130,C1003446,Active,Better Competitor Offer,Airtel
20251130,C1003447,Active,Price Too High,Airtel
20251130,C1003448,Active,Better Competitor Offer,Vi
20251130,C1003449,Active,Better Competitor Offer,Jio
20251130,C1003450,Active,Network Issue,BSNL
20251130,C1003451,Active,Low Usage,BSNL
20251130,C1003452,Active,Better Competitor Offer,Airtel
20251130,C1003453,Active,Better Competitor Offer,
20251130,C1003454,Active,Price Too High,Airtel
20251130,C1003455,Active,Network Issue,Vi
20251130,C1003456,Active,Better Competitor Offer,Airtel
20251130,C1003457,Active,Better Competitor Offer,Jio
20251130,C1003458,Active,Price Too High,Jio
20251130,C1003459,Active,Price Too High,Airtel
20251130,C1003460,Active,Price Too High,
20251130,C1003461,Active,Price Too High,Jio
20251130,C1003462,Active,,
20251130,C1003463,Active,Low Usage,
20251130,C1003464,Active,,Airtel
20251130,C1003465,Active,Better Competitor Offer,Airtel
20251130,C1003466,Active,Better Competitor Offer,Airtel
20251130,C1003467,Active,Network Issue,BSNL
20251130,C1003468,Active,Low Usage,Jio
20251130,C1003469,Active,Price Too High,Airtel
20251130,C1003470,Active,Low Usage,Jio
20251130,C1003471,Active,Price Too High,
20251130,C1003472,Active,Network Issue,Jio
20251130,C1003473,Active,Network Issue,Vi
20251130,C1003474,Active,Low Usage,Airtel
20251130,C1003475,Active,Price Too High,Vi
20251130,C1003476,Active,Price Too High,
20251130,C1003477,Active,,Airtel
20251130,C1003478,Active,Better Competitor Offer,Jio
20251130,C1003479,Active,Network Issue,Vi
20251130,C1003480,Active,Network Issue,
20251130,C1003481,Active,Price Too High,Vi
20251130,C1003482,Active,Better Competitor Offer,BSNL
20251130,C1003483,Active,Low Usage,Vi
20251130,C1003484,Active,Price Too High,Airtel
20251130,C1003485,Active,,Vi
20251130,C1003486,Active,Network Issue,Jio
20251130,C1003487,Active,Network Issue,Airtel
20251130,C1003488,Active,,Vi
20251130,C1003489,Active,Network Issue,
20251130,C1003490,Active,,
20251130,C1003491,Active,Low Usage,Jio
20251130,C1003492,Active,Network Issue,Vi
20251130,C1003493,Active,Price Too High,BSNL
20251130,C1003494,Active,Better Competitor Offer,Airtel
20251130,C1003495,Active,,Jio
20251130,C1003496,Active,Price Too High,Jio
20251130,C1003497,Active,Price Too High,Airtel
20251130,C1003498,Active,Network Issue,Vi
20251130,C1003499,Active,Better Competitor Offer,Jio
20251130,C1003500,Active,Network Issue,Airtel
20251130,C1003501,Active,Network Issue,Jio
20251130,C1003502,Active,,Airtel
20251130,C1003503,Active,Price Too High,Airtel
20251130,C1003504,Active,Network Issue,Airtel
20251130,C1003505,Active,Better Competitor Offer,Vi
20251130,C1003506,Active,Low Usage,Jio
20251130,C1003507,Active,Network Issue,Jio
20251130,C1003508,Active,Network Issue,Vi
20251130,C1003509,Active,Network Issue,
20251130,C1003510,Active,Network Issue,Vi
