customer_id,customer_age,customer_gender,city_identifier,activation_date,customer_type,user_segment,kyc_status,sim_type
C1006640,24,Female,1011,18-09-2025,Prepaid,Salaried,Verified,Physical SIM
C1006641,60,Female,1030,11-11-2023,Prepaid,Salaried,Rejected,Physical SIM
C1006642,45,Male,1072,08-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1006643,51,Male,1001,10-07-2025,Prepaid,Student,Verified,Physical SIM
C1006644,30,Male,1020,01-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1006645,58,Male,1005,06-03-2023,Prepaid,Student,Verified,Physical SIM
C1006646,26,Male,1058,09-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1006647,56,Male,1011,10-09-2023,Postpaid,Salaried,Pending,Physical SIM
C1006648,19,Female,1021,21-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1006649,18,Female,1019,27-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006650,21,Prefer Not To Say,1004,04-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1006651,52,Male,1070,01-02-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006652,29,Male,1029,26-02-2023,Prepaid,Student,Verified,Physical SIM
C1006653,37,Female,1062,11-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1006654,38,Female,1040,17-08-2025,Postpaid,Student,Verified,Physical SIM
C1006655,51,Female,1004,02-09-2025,Postpaid,Salaried,Verified,Physical SIM
C1006656,32,Male,1014,31-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1006657,18,Male,1002,05-05-2025,Postpaid,Self-employed,Verified,Physical SIM
C1006658,34,Male,1019,25-04-2025,Prepaid,Salaried,Pending,Physical SIM
C1006659,30,Other,1044,14-11-2025,Postpaid,Salaried,Verified,Physical SIM
C1006660,49,Female,1010,05-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1006661,50,Male,1029,15-11-2023,Postpaid,Senior,Verified,Physical SIM
C1006662,21,Female,1003,23-07-2025,Prepaid,Student,Verified,Physical SIM
C1006663,52,Female,1061,20-05-2024,Prepaid,Student,Verified,Physical SIM
C1006664,21,Male,1027,30-09-2024,Postpaid,Student,Verified,Physical SIM
C1006665,44,Male,1073,03-12-2024,Prepaid,Senior,Verified,Physical SIM
C1006666,34,Female,1025,03-05-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006667,30,Female,1038,04-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1006668,38,Male,1038,28-01-2024,Prepaid,Student,Verified,Physical SIM
C1006669,31,Female,1014,03-01-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006670,52,Male,1056,25-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1006671,59,Male,1067,15-12-2023,Prepaid,Student,Pending,Physical SIM
C1006672,53,Female,1065,23-11-2024,Postpaid,Salaried,Verified,Physical SIM
C1006673,36,Female,1032,29-10-2024,Prepaid,Salaried,Verified,Physical SIM
C1006674,39,Female,1058,12-04-2024,Postpaid,Salaried,Verified,Physical SIM
C1006675,37,Male,1032,09-12-2024,Prepaid,Self-employed,Verified,eSIM
C1006676,52,Female,1011,06-02-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006677,41,Male,1053,21-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1006678,38,Female,1031,19-07-2023,Postpaid,Student,Verified,Physical SIM
C1006679,35,Male,1028,29-04-2024,Prepaid,Student,Verified,eSIM
C1006680,34,Female,1006,06-07-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006681,41,Female,1018,06-02-2024,Postpaid,Student,Verified,Physical SIM
C1006682,47,Male,1032,13-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1006683,36,Male,1056,24-03-2024,Prepaid,Student,Verified,Physical SIM
C1006684,52,Female,1030,21-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1006685,53,Female,1014,30-05-2023,Postpaid,Salaried,Verified,Physical SIM
C1006686,36,Male,1030,05-10-2024,Prepaid,Salaried,Verified,Physical SIM
C1006687,57,Female,1003,21-11-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006688,25,Female,1035,07-08-2023,Postpaid,Salaried,Verified,Physical SIM
C1006689,58,Female,1038,19-07-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006690,30,Female,1053,22-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1006691,42,Male,1003,28-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1006692,30,Male,1048,17-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006693,37,Male,1060,12-06-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1006694,32,Male,1061,04-01-2023,Prepaid,Student,Verified,Physical SIM
C1006695,48,Female,1074,11-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006696,21,Male,1051,02-11-2024,Postpaid,Salaried,Verified,Physical SIM
C1006697,54,Female,1072,10-12-2024,Postpaid,Self-employed,Verified,Physical SIM
C1006698,56,Female,1026,13-10-2025,Postpaid,Student,Verified,eSIM
C1006699,42,Male,1012,24-09-2024,Prepaid,Student,Verified,Physical SIM
C1006700,41,Female,1001,02-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1006701,48,Female,1070,26-08-2024,Prepaid,Student,Verified,Physical SIM
C1006702,26,Female,1009,27-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1006703,50,Male,1009,12-04-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006704,27,Female,1056,19-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1006705,47,Male,1027,12-05-2023,Prepaid,Salaried,Pending,Physical SIM
C1006706,31,Male,1039,03-11-2025,Prepaid,Salaried,Verified,eSIM
C1006707,50,Male,1007,09-12-2024,Prepaid,Salaried,Verified,Physical SIM
C1006708,52,Female,1032,15-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006709,26,Male,1062,04-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006710,44,Female,1044,29-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1006711,39,Male,1017,04-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1006712,30,Male,1012,25-10-2024,Postpaid,Student,Verified,Physical SIM
C1006713,43,Female,1050,24-03-2025,Postpaid,Senior,Verified,Physical SIM
C1006714,60,Male,1053,12-10-2024,Postpaid,Salaried,Verified,Physical SIM
C1006715,18,Male,1058,27-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1006716,59,Male,1010,06-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1006717,54,Female,1029,11-06-2024,Prepaid,Student,Verified,Physical SIM
C1006718,40,Male,1005,14-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1006719,44,Male,1060,15-04-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006720,33,Male,1019,02-04-2024,Postpaid,Student,Verified,eSIM
C1006721,23,Female,1025,08-09-2023,Prepaid,Salaried,Pending,Physical SIM
C1006722,42,Male,1043,27-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1006723,53,Male,1012,25-07-2025,Postpaid,Salaried,Verified,Physical SIM
C1006724,27,Male,1058,12-05-2023,Prepaid,Senior,Verified,Physical SIM
C1006725,48,Male,1035,13-03-2025,Postpaid,Self-employed,Verified,Physical SIM
C1006726,50,Female,1042,25-02-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006727,50,Male,1054,20-07-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006728,32,Female,1050,31-07-2025,Postpaid,Salaried,Verified,Physical SIM
C1006729,34,Female,1003,17-08-2023,Postpaid,Salaried,Verified,Physical SIM
C1006730,35,Male,1008,05-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1006731,54,Female,1061,19-05-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006732,56,Female,1066,18-09-2023,Prepaid,Self-employed,Verified,eSIM
C1006733,35,Female,1020,04-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1006734,59,Male,1002,14-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1006735,42,Other,1052,12-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006736,34,Male,1074,12-02-2023,Prepaid,Student,Verified,Physical SIM
C1006737,18,Female,1009,31-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1006738,44,Male,1007,11-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1006739,45,Female,1030,05-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1006740,59,Prefer Not To Say,1047,10-04-2023,Prepaid,Salaried,Verified,Physical SIM
C1006741,48,Male,1035,08-06-2025,Prepaid,Self-employed,Verified,eSIM
C1006742,19,Female,1036,19-07-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006743,42,Male,1036,24-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1006744,49,Female,1075,11-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1006745,39,Male,1021,24-08-2025,Prepaid,Student,Verified,Physical SIM
C1006746,36,Female,1008,14-08-2025,Prepaid,Student,Verified,Physical SIM
C1006747,52,Male,1040,10-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1006748,44,Male,1036,25-03-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006749,47,Male,1021,16-11-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006750,37,Male,1073,18-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1006751,29,Female,1013,26-11-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006752,40,Male,1011,01-10-2025,Prepaid,Salaried,Verified,eSIM
C1006753,59,Male,1011,20-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006754,43,Female,1071,12-09-2024,Prepaid,Salaried,Pending,eSIM
C1006755,48,Female,1068,30-05-2023,Postpaid,Self-employed,Verified,Physical SIM
C1006756,23,Female,1072,18-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1006757,60,Female,1010,26-08-2025,Prepaid,Student,Verified,eSIM
C1006758,28,Male,1002,09-10-2025,Postpaid,Salaried,Verified,Physical SIM
C1006759,59,Male,1030,02-07-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006760,37,Male,1036,08-06-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1006761,57,Other,1019,07-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1006762,56,Female,1047,07-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006763,50,Male,1047,04-12-2024,Postpaid,Student,Verified,Physical SIM
C1006764,57,Female,1051,22-04-2024,Postpaid,Self-employed,Verified,Physical SIM
C1006765,44,Female,1026,12-09-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006766,54,Female,1003,19-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1006767,25,Female,1022,25-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1006768,21,Female,1013,13-06-2023,Prepaid,Student,Verified,Physical SIM
C1006769,41,Male,1073,15-04-2024,Postpaid,Student,Verified,Physical SIM
C1006770,52,Female,1064,14-07-2023,Prepaid,Student,Verified,Physical SIM
C1006771,50,Female,1075,14-12-2024,Postpaid,Self-employed,Verified,Physical SIM
C1006772,40,Male,1057,01-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006773,40,Female,1010,25-12-2024,Prepaid,Student,Verified,eSIM
C1006774,44,Male,1035,17-05-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006775,55,Male,1052,05-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006776,54,Male,1005,26-09-2025,Prepaid,Salaried,Verified,eSIM
C1006777,22,Male,1067,12-09-2025,Prepaid,Senior,Verified,eSIM
C1006778,43,Male,1064,23-06-2023,Postpaid,Rural Worker,Verified,Physical SIM
C1006779,34,Male,1073,11-08-2023,Postpaid,Salaried,Verified,Physical SIM
C1006780,52,Male,1023,07-07-2023,Prepaid,Senior,Verified,Physical SIM
C1006781,39,Other,1023,08-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1006782,60,Female,1048,24-08-2025,Prepaid,Student,Verified,Physical SIM
C1006783,36,Male,1059,26-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1006784,47,Male,1021,18-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006785,22,Female,1025,24-09-2025,Prepaid,Senior,Verified,Physical SIM
C1006786,58,Male,1027,28-05-2025,Postpaid,Salaried,Verified,Physical SIM
C1006787,24,Male,1047,29-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1006788,34,Male,1009,23-07-2024,Postpaid,Salaried,Verified,eSIM
C1006789,54,Female,1039,03-03-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006790,59,Female,1019,11-12-2024,Prepaid,Student,Verified,Physical SIM
C1006791,38,Female,1054,15-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1006792,38,Male,1056,12-09-2024,Postpaid,Salaried,Verified,eSIM
C1006793,20,Male,1069,31-03-2024,Prepaid,Student,Verified,Physical SIM
C1006794,60,Male,1028,18-08-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006795,18,Female,1009,23-12-2023,Prepaid,Senior,Verified,Physical SIM
C1006796,19,Female,1018,09-03-2023,Postpaid,Salaried,Verified,Physical SIM
C1006797,38,Male,1017,11-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006798,18,Male,1001,27-11-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006799,25,Male,1044,13-04-2024,Prepaid,Student,Verified,Physical SIM
C1006800,44,Female,1050,09-08-2025,Prepaid,Student,Verified,Physical SIM
C1006801,48,Female,1027,31-12-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006802,30,Male,1022,03-09-2024,Prepaid,Salaried,Rejected,Physical SIM
C1006803,52,Male,1042,31-08-2025,Postpaid,Self-employed,Verified,Physical SIM
C1006804,44,Female,1012,03-03-2025,Prepaid,Salaried,Verified,Physical SIM
C1006805,27,Male,1059,23-07-2023,Postpaid,Self-employed,Verified,Physical SIM
C1006806,48,Male,1018,25-01-2025,Prepaid,Student,Verified,Physical SIM
C1006807,43,Male,1053,07-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1006808,52,Male,1051,24-09-2025,Prepaid,Salaried,Verified,Physical SIM
C1006809,24,Male,1058,08-01-2023,Prepaid,Salaried,Verified,eSIM
C1006810,27,Male,1041,22-06-2023,Prepaid,Self-employed,Pending,Physical SIM
C1006811,31,Male,1013,02-05-2025,Postpaid,Self-employed,Verified,Physical SIM
C1006812,32,Other,1004,21-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1006813,56,Male,1003,26-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1006814,49,Male,1011,18-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1006815,41,Female,1066,11-02-2023,Postpaid,Salaried,Verified,Physical SIM
C1006816,41,Female,1009,18-01-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1006817,56,Male,1034,24-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1006818,37,Female,1037,13-11-2024,Postpaid,Self-employed,Verified,Physical SIM
C1006819,27,Male,1048,08-08-2025,Prepaid,Student,Verified,Physical SIM
C1006820,23,Male,1010,30-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1006821,32,Other,1006,05-09-2023,Postpaid,Self-employed,Verified,eSIM
C1006822,46,Male,1064,12-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006823,38,Male,1054,02-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1006824,36,Male,1046,18-06-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1006825,38,Prefer Not To Say,1008,28-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006826,59,Female,1053,20-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1006827,60,Female,1060,11-11-2025,Prepaid,Salaried,Pending,Physical SIM
C1006828,24,Other,1064,12-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1006829,22,Male,1005,05-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1006830,28,Male,1043,09-05-2024,Prepaid,Self-employed,Verified,eSIM
C1006831,54,Female,1007,06-10-2025,Postpaid,Salaried,Verified,Physical SIM
C1006832,37,Male,1026,12-10-2024,Prepaid,Salaried,Pending,Physical SIM
C1006833,55,Male,1026,08-04-2023,Prepaid,Student,Verified,Physical SIM
C1006834,45,Male,1011,14-03-2025,Prepaid,Student,Verified,Physical SIM
C1006835,41,Female,1016,22-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1006836,30,Male,1071,13-03-2023,Prepaid,Self-employed,Pending,Physical SIM
C1006837,32,Male,1074,20-05-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006838,24,Male,1039,10-03-2023,Prepaid,Senior,Verified,Physical SIM
C1006839,40,Female,1034,30-09-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006840,30,Male,1073,24-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1006841,30,Female,1036,13-06-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006842,19,Male,1033,09-04-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006843,52,Female,1004,09-01-2024,Postpaid,Salaried,Verified,Physical SIM
C1006844,58,Male,1011,25-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1006845,39,Male,1037,20-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1006846,41,Female,1024,01-10-2025,Prepaid,Student,Verified,Physical SIM
C1006847,57,Female,1005,25-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1006848,39,Female,1055,21-02-2024,Prepaid,Student,Pending,Physical SIM
C1006849,44,Female,1048,07-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1006850,36,Male,1005,26-03-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1006851,40,Female,1074,13-05-2024,Prepaid,Student,Verified,Physical SIM
C1006852,40,Female,1019,09-11-2024,Prepaid,Student,Verified,Physical SIM
C1006853,48,Prefer Not To Say,1025,11-03-2024,Prepaid,Self-employed,Verified,eSIM
C1006854,43,Female,1014,06-04-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006855,39,Male,1061,28-06-2025,Prepaid,Salaried,Rejected,Physical SIM
C1006856,21,Male,1072,10-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1006857,56,Male,1073,17-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1006858,56,Male,1008,24-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006859,25,Female,1073,09-11-2024,Postpaid,Self-employed,Verified,Physical SIM
C1006860,30,Male,1005,26-10-2024,Prepaid,Student,Verified,eSIM
C1006861,59,Male,1056,25-08-2023,Postpaid,Rural Worker,Verified,eSIM
C1006862,31,Female,1050,28-06-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006863,52,Male,1066,09-03-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006864,51,Male,1041,15-04-2024,Prepaid,Student,Verified,Physical SIM
C1006865,55,Male,1027,09-02-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006866,18,Male,1050,07-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1006867,38,Female,1044,16-08-2023,Postpaid,Salaried,Verified,eSIM
C1006868,42,Male,1014,09-03-2025,Postpaid,Salaried,Verified,eSIM
C1006869,53,Other,1050,15-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1006870,27,Male,1052,31-01-2025,Prepaid,Student,Verified,Physical SIM
C1006871,31,Female,1017,04-08-2025,Prepaid,Student,Verified,Physical SIM
C1006872,25,Male,1048,07-04-2023,Postpaid,Salaried,Pending,Physical SIM
C1006873,50,Male,1024,30-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1006874,60,Female,1040,19-12-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006875,24,Male,1028,18-04-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006876,28,Male,1050,13-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1006877,31,Male,1005,08-05-2023,Prepaid,Student,Verified,Physical SIM
C1006878,56,Male,1015,14-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1006879,37,Female,1035,03-09-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006880,30,Other,1051,22-05-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006881,31,Male,1059,07-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1006882,43,Male,1015,21-05-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006883,34,Female,1049,15-04-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006884,24,Female,1075,16-06-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1006885,53,Male,1047,02-06-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006886,36,Female,1004,04-07-2024,Postpaid,Salaried,Verified,Physical SIM
C1006887,29,Male,1046,30-03-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006888,49,Other,1029,03-08-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006889,50,Male,1002,15-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006890,24,Female,1031,22-11-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1006891,21,Male,1001,23-06-2023,Prepaid,Rural Worker,Verified,eSIM
C1006892,19,Female,1009,20-02-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006893,50,Male,1013,24-04-2023,Prepaid,Salaried,Rejected,Physical SIM
C1006894,44,Male,1017,03-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1006895,52,Male,1069,07-05-2024,Postpaid,Salaried,Verified,Physical SIM
C1006896,44,Female,1019,27-11-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006897,35,Female,1065,03-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1006898,43,Prefer Not To Say,1013,17-11-2025,Prepaid,Salaried,Verified,eSIM
C1006899,49,Male,1044,18-02-2023,Postpaid,Senior,Verified,Physical SIM
C1006900,35,Male,1025,15-09-2023,Postpaid,Salaried,Verified,eSIM
C1006901,57,Male,1029,11-03-2023,Prepaid,Student,Verified,Physical SIM
C1006902,56,Male,1040,30-06-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006903,52,Male,1073,15-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1006904,60,Male,1053,02-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1006905,34,Male,1005,13-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1006906,22,Other,1070,08-08-2025,Prepaid,Senior,Verified,Physical SIM
C1006907,38,Female,1008,25-06-2025,Prepaid,Salaried,Verified,Physical SIM
C1006908,50,Male,1036,11-08-2023,Prepaid,Salaried,Rejected,Physical SIM
C1006909,51,Female,1047,12-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1006910,34,Male,1042,07-11-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006911,30,Male,1042,02-07-2023,Postpaid,Salaried,Pending,Physical SIM
C1006912,37,Male,1054,28-03-2025,Prepaid,Salaried,Verified,Physical SIM
C1006913,52,Male,1074,28-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006914,20,Female,1017,21-04-2024,Prepaid,Senior,Pending,Physical SIM
C1006915,32,Female,1061,23-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1006916,27,Female,1001,17-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1006917,52,Female,1071,31-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006918,38,Male,1030,19-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1006919,21,Female,1055,25-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006920,29,Female,1019,18-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1006921,19,Male,1070,18-09-2024,Prepaid,Student,Verified,Physical SIM
C1006922,38,Female,1040,31-08-2023,Prepaid,Student,Verified,Physical SIM
C1006923,60,Female,1052,26-12-2024,Prepaid,Student,Verified,Physical SIM
C1006924,42,Male,1017,20-01-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006925,55,Female,1040,03-06-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006926,49,Female,1058,15-06-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006927,55,Male,1044,12-12-2024,Postpaid,Self-employed,Verified,Physical SIM
C1006928,31,Female,1014,06-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1006929,58,Female,1068,05-01-2023,Postpaid,Rural Worker,Pending,Physical SIM
C1006930,28,Female,1019,13-02-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006931,36,Female,1008,16-12-2023,Prepaid,Salaried,Verified,Physical SIM
C1006932,47,Male,1048,22-03-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006933,30,Female,1043,11-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1006934,29,Female,1035,09-05-2025,Postpaid,Salaried,Verified,Physical SIM
C1006935,23,Female,1030,24-11-2024,Prepaid,Student,Verified,Physical SIM
C1006936,18,Other,1002,29-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1006937,39,Female,1050,27-07-2023,Postpaid,Senior,Pending,Physical SIM
C1006938,60,Male,1017,28-06-2025,Postpaid,Self-employed,Verified,Physical SIM
C1006939,27,Female,1046,20-12-2023,Postpaid,Self-employed,Verified,Physical SIM
C1006940,36,Male,1068,12-07-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1006941,58,Female,1030,30-08-2023,Prepaid,Salaried,Verified,eSIM
C1006942,51,Female,1043,17-10-2024,Prepaid,Senior,Verified,Physical SIM
C1006943,18,Male,1052,14-08-2025,Prepaid,Salaried,Verified,Physical SIM
C1006944,39,Female,1044,03-11-2025,Prepaid,Self-employed,Verified,Physical SIM
C1006945,24,Male,1041,12-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1006946,28,Male,1035,06-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1006947,28,Male,1015,28-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1006948,44,Female,1051,28-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1006949,26,Male,1048,30-07-2025,Prepaid,Student,Verified,eSIM
C1006950,28,Female,1032,28-07-2024,Postpaid,Salaried,Verified,Physical SIM
C1006951,27,Prefer Not To Say,1003,13-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1006952,33,Male,1002,23-09-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006953,46,Male,1062,16-07-2025,Prepaid,Student,Verified,Physical SIM
C1006954,35,Male,1009,04-09-2025,Prepaid,Student,Verified,Physical SIM
C1006955,32,Male,1068,23-03-2023,Prepaid,Salaried,Verified,eSIM
C1006956,40,Male,1005,01-05-2023,Postpaid,Self-employed,Verified,Physical SIM
C1006957,44,Female,1006,15-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1006958,18,Male,1017,24-07-2024,Prepaid,Senior,Verified,Physical SIM
C1006959,56,Female,1020,09-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1006960,57,Female,1024,23-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1006961,43,Male,1010,06-01-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1006962,42,Female,1009,28-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1006963,47,Male,1058,30-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1006964,36,Female,1070,16-01-2024,Prepaid,Rural Worker,Verified,eSIM
C1006965,33,Female,1006,12-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1006966,33,Male,1047,04-03-2023,Prepaid,Student,Verified,Physical SIM
C1006967,24,Female,1041,08-01-2023,Prepaid,Student,Verified,Physical SIM
C1006968,54,Male,1052,20-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1006969,31,Male,1030,13-07-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1006970,30,Male,1017,11-04-2023,Prepaid,Salaried,Verified,eSIM
C1006971,59,Female,1057,11-04-2024,Prepaid,Salaried,Verified,Physical SIM
